conversation_id,title,lang_mix,flow_type,turn,user_message,assistant_reply,memory_role,memory_required,memory_remembered,prior_category,prior_city,expected_category,expected_city,actual_category,actual_city,used_previous_context,mode,machines_count,structural_pass,failures,conversation_pass,conversation_memory_score
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,5,under 50000 per day,"I couldn't find an exact Excavator in Hyderabad right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Chennai. Would you like me to check Chennai? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",refine_budget,True,True,excavator,hyderabad,excavator,hyderabad,excavator,hyderabad,True,no_result,0,True,,False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,6,show cheaper options,Happy to continue. Pick an option below or tell me what you need.,refine_cheaper,True,False,excavator,hyderabad,excavator,hyderabad,,,False,cheaper_options,0,False,category: got '' want 'excavator' | city: got '' want 'hyderabad' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'hyderabad',False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,7,higher budget me kya option hai,"Hyderabad me abhi Excavator nahi mila — par rukiye mat! Similar options: JCB / Backhoe Loader, Crawler Drill, Bulldozer. **Chennai** me listing hai — Chennai check karoon? Ya bataiye kaam kya hai (digging, lifting, transport) — sahi machine dhoondhunga.",refine_higher_budget,True,True,excavator,hyderabad,excavator,hyderabad,excavator,hyderabad,True,no_result,0,True,,False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,8,same in ahmedabad,Tell me the work type so I can suggest the right equipment category.,city_switch,True,False,excavator,hyderabad,excavator,ahmedabad,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'ahmedabad' | city switch lost category: got '' expected 'excavator' | city switch failed: got '' expected 'ahmedabad',False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,9,with operator included,"I am not fully sure yet. Can you tell me — machine search, booking help, or support?",operator,True,False,excavator,hyderabad,excavator,ahmedabad,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'ahmedabad' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'ahmedabad',False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,10,jcb brand only,"I couldn't find an exact Excavator in Hyderabad right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Chennai. Would you like me to check Chennai? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",brand_filter,True,False,excavator,hyderabad,excavator,ahmedabad,excavator,hyderabad,True,no_result,0,False,city: got 'hyderabad' want 'ahmedabad' | context lost — city: got 'hyderabad' expected 'ahmedabad',False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,11,thanks that helps,"I am not fully sure yet. Can you tell me what you need — machine search, booking help, or support?",thanks,False,,excavator,hyderabad,,,,,False,support,0,True,,False,42.9
en_greet_hyderabad_excavator_refine,EN greet→excavator hyderabad→ahmedabad refine,english,greet_search_refine,12,how does payment work for booking,"To proceed, please share your booking ID or registered mobile number.",support,False,,excavator,hyderabad,,,,,False,refund_return,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,1,hi,Welcome to InfraForge. Tell me what machine or help you need today.,greeting,False,,,,,,,,False,greeting,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,2,how are you,Thanks for introducing yourself. What would you like to do first?,none,False,,,,,,,,False,conversational,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,3,i need a machine in ahmedabad,I'm not fully sure which machine you need. Can you tell me the work type and city?,establish_city,False,,,,,,,,False,unknown,0,,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,4,excavator,"I couldn't find an exact Excavator in Ahmedabad right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Pune. Would you like me to check Pune? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",establish_category,True,True,,,excavator,ahmedabad,excavator,ahmedabad,False,no_result,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,5,under 50000 per day,"I couldn't find an exact Excavator in Ahmedabad right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Pune. Would you like me to check Pune? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",refine_budget,True,True,excavator,ahmedabad,excavator,ahmedabad,excavator,ahmedabad,True,no_result,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,6,show cheaper options,Happy to continue. Pick an option below or tell me what you need.,refine_cheaper,True,False,excavator,ahmedabad,excavator,ahmedabad,,,False,cheaper_options,0,False,category: got '' want 'excavator' | city: got '' want 'ahmedabad' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'ahmedabad',False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,7,higher budget me kya option hai,"Ahmedabad me abhi Excavator nahi mila — par rukiye mat! Similar options: JCB / Backhoe Loader, Crawler Drill, Bulldozer. **Pune** me listing hai — Pune check karoon? Ya bataiye kaam kya hai (digging, lifting, transport) — sahi machine dhoondhunga.",refine_higher_budget,True,True,excavator,ahmedabad,excavator,ahmedabad,excavator,ahmedabad,True,no_result,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,8,same in kolkata,Tell me the work type so I can suggest the right equipment category.,city_switch,True,False,excavator,ahmedabad,excavator,kolkata,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'kolkata' | city switch lost category: got '' expected 'excavator' | city switch failed: got '' expected 'kolkata',False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,9,with operator included,"I am not fully sure yet. Can you tell me — machine search, booking help, or support?",operator,True,False,excavator,ahmedabad,excavator,kolkata,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'kolkata' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'kolkata',False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,10,jcb brand only,"I couldn't find an exact Excavator in Ahmedabad right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Pune. Would you like me to check Pune? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",brand_filter,True,False,excavator,ahmedabad,excavator,kolkata,excavator,ahmedabad,True,no_result,0,False,city: got 'ahmedabad' want 'kolkata' | context lost — city: got 'ahmedabad' expected 'kolkata',False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,11,thanks that helps,Could you clarify what you would like to do next?,thanks,False,,excavator,ahmedabad,,,,,False,support,0,True,,False,42.9
en_greet_ahmedabad_excavator_refine,EN greet→excavator ahmedabad→kolkata refine,english,greet_search_refine,12,how does payment work for booking,"To proceed, please share your booking ID or registered mobile number.",support,False,,excavator,ahmedabad,,,,,False,refund_return,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,1,hi,"Hello! I can help you search machines, compare options, rent or buy, and handle support on InfraForge.",greeting,False,,,,,,,,False,greeting,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,2,how are you,"Good to connect. I can help with machine search, recommendations, and support.",none,False,,,,,,,,False,conversational,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,3,i need a machine in kolkata,I'm not fully sure which machine you need. Can you tell me the work type and city?,establish_city,False,,,,,,,,False,unknown,0,,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,4,excavator,"I couldn't find an exact Excavator in Kolkata right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Chennai, Delhi, Gurgaon and Pune. Would you like me to check Chennai? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",establish_category,True,True,,,excavator,kolkata,excavator,kolkata,False,no_result,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,5,under 50000 per day,"I couldn't find an exact Excavator in Kolkata right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Chennai, Delhi, Gurgaon and Pune. Would you like me to check Chennai? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",refine_budget,True,True,excavator,kolkata,excavator,kolkata,excavator,kolkata,True,no_result,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,6,show cheaper options,Happy to continue. Pick an option below or tell me what you need.,refine_cheaper,True,False,excavator,kolkata,excavator,kolkata,,,False,cheaper_options,0,False,category: got '' want 'excavator' | city: got '' want 'kolkata' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'kolkata',False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,7,higher budget me kya option hai,"Kolkata me abhi Excavator nahi mila — par rukiye mat! Similar options: JCB / Backhoe Loader, Crawler Drill, Bulldozer. **Chennai** me listing hai — Chennai, Delhi, Gurgaon and Pune check karoon? Ya bataiye kaam kya hai (digging, lifting, transport) — sahi machine dhoondhunga.",refine_higher_budget,True,True,excavator,kolkata,excavator,kolkata,excavator,kolkata,True,no_result,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,8,same in jaipur,"What type of work is the machine for — digging, lifting, compaction, transport, or loading?",city_switch,True,False,excavator,kolkata,excavator,jaipur,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'jaipur' | city switch lost category: got '' expected 'excavator' | city switch failed: got '' expected 'jaipur',False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,9,with operator included,"Could you clarify what you need? I can help with machines, rent/buy, or support.",operator,True,False,excavator,kolkata,excavator,jaipur,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'jaipur' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'jaipur',False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,10,jcb brand only,"I couldn't find an exact Excavator in Kolkata right now. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Nearby options with listings: Chennai, Delhi, Gurgaon and Pune. Would you like me to check Chennai? Or tell me what work you need (digging, lifting, transport) and I'll find the best fit.",brand_filter,True,False,excavator,kolkata,excavator,jaipur,excavator,kolkata,True,no_result,0,False,city: got 'kolkata' want 'jaipur' | context lost — city: got 'kolkata' expected 'jaipur',False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,11,thanks that helps,"I am not fully sure yet. Can you tell me what you need — machine search, booking help, or support?",thanks,False,,excavator,kolkata,,,,,False,support,0,True,,False,42.9
en_greet_kolkata_excavator_refine,EN greet→excavator kolkata→jaipur refine,english,greet_search_refine,12,how does payment work for booking,I can help with that. Please share your booking or order ID.,support,False,,excavator,kolkata,,,,,False,refund_return,0,True,,False,42.9
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,1,namaste,Welcome to InfraForge. Tell me what machine or help you need today.,greeting,False,,,,,,,,False,greeting,0,True,,False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,2,kaise ho aap,Thanks for introducing yourself. What would you like to do first?,none,False,,,,,,,,False,conversational,0,True,,False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,3,mujhe jaipur me machine chahiye,Mujhe poora clear nahi hai kaunsi machine chahiye. Kaam ka type aur city bata dein?,establish_city,False,,,,,,,,False,unknown,0,,,False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,4,excavator chahiye,"Exact Excavator Jaipur me nahi mila. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye close alternatives hain — Contact Owner se pehle price, condition aur city compare karein.",establish_category,True,True,,,excavator,jaipur,excavator,jaipur,True,no_result,1,True,,False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,5,8000 se kam budget me,I can compare in chat — tell me two brands/models and machine type (e.g. 'JCB vs CAT road roller in Delhi').,refine_budget,True,False,excavator,jaipur,excavator,jaipur,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'jaipur' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'jaipur',False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,6,aur saste options dikhao,"Poora clear nahi hai. Machine search, booking help ya support — kya chahiye?",refine_cheaper,True,False,excavator,jaipur,excavator,jaipur,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'jaipur' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'jaipur',False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,7,thoda budget badha do,"I couldn't find an exact Excavator in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are close alternatives — compare price, condition and city before you tap Contact Owner on your preferred card.",refine_higher_budget,True,True,excavator,jaipur,excavator,jaipur,excavator,jaipur,True,no_result,1,True,,False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,8,delhi me bhi same chahiye,Agla step clarify kar dein?,city_switch,True,False,excavator,jaipur,excavator,delhi,,,False,image_clarification,0,False,category: got '' want 'excavator' | city: got '' want 'delhi' | city switch lost category: got '' expected 'excavator' | city switch failed: got '' expected 'delhi',False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,9,operator ke sath,I'm not fully sure which machine you need. Can you tell me the work type and city?,operator,True,False,excavator,jaipur,excavator,delhi,,,False,clarification,0,False,category: got '' want 'excavator' | city: got '' want 'delhi' | context lost — category: got '' expected 'excavator' | context lost — city: got '' expected 'delhi',False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,10,jcb brand dikhao,"Exact Excavator Jaipur me nahi mila. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye close alternatives hain — Contact Owner se pehle price, condition aur city compare karein.",brand_filter,True,False,excavator,jaipur,excavator,delhi,excavator,jaipur,True,no_result,1,False,city: got 'jaipur' want 'delhi' | context lost — city: got 'jaipur' expected 'delhi',False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,11,booking kaise hoti hai,I can compare in chat — tell me two brands/models and machine type (e.g. 'JCB vs CAT road roller in Delhi').,support,False,,excavator,jaipur,,,,,False,clarification,0,True,,False,28.6
hi_greet_jaipur_excavator_refine,Hinglish greet→excavator jaipur→delhi,hinglish,greet_search_refine,12,theek hai dhanyavaad,Nice to meet you. Aaj InfraForge me kaise madad kar sakta hoon?,thanks,False,,excavator,jaipur,,,,,False,conversational,0,True,,False,28.6
