id,query,expected_behavior,reply,verdict,logical,verdict_summary,analysis,mode,city,category_detected,machines_count,reply_language,intent_match,response_relevance,language_match,result_quality,helpfulness,overall_quality,llm_judge_overall,optimize,issues,optimization_hints,structural_pass
search_044,excavator for rent in pune,Show relevant excavator machines in Pune with prices/details,"Here is 1 Excavator in Pune:

1. Komatsu PC210 (excavator), Komatsu PC210, — Pune, ₹24,000/day, available, rating 4.0/5
Best match: Komatsu PC210 (excavator) in Pune — ₹24,000/day, available, condition n/a , rating 4.0/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Komatsu PC210 · Expected: Show relevant excavator machines in Pune with prices/details,search,pune,excavator,1,english,100,100,95,84,85,95,,False,,,True
search_045,dumper in jaipur,Show relevant dump truck machines in Jaipur with prices/details,"No exact Dump Truck found in Jaipur. No Dump Truck in Jaipur. Showing similar machines available in Jaipur.

1. SCHWING STETTER BP 350 DXT Trailer Mounted (CONCRETE PUMP), SCHWING STETTER BP 350 DXT, — Jaipur, ₹199/hourly, available, used 2017, rating 5.0/5
2. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available
3. JCB 432 ZX Heavy Duty (WHEEL LOADER 3 T), JCB 432 ZX, — Jaipur, ₹500/daily, available, used 2017, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Dump Truck. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 3 machine(s): SCHWING STETTER BP 350 DXT Trailer Mounted, EPIROC AIR ROC D-35(LM-100) Pneumati · Expected: Show relevant dump truck machines in Jaipur with prices/details",no_result,jaipur,dump truck,3,english,100,100,95,92,85,97,,False,,,True
search_046,tipper in delhi,Show relevant dump truck machines in Delhi with prices/details,"Here is 1 Dump Truck in Delhi:

1. Tata Signa 3525.TK (dump truck), Tata Signa 3525.TK, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Tata Signa 3525.TK (dump truck) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Tata Signa 3525.TK · Expected: Show relevant dump truck machines in Delhi with prices/details,search,delhi,dump truck,1,english,100,100,95,84,85,95,,False,,,True
search_047,roller in jaipur,Show relevant road roller machines in Jaipur with prices/details,"No exact Road Roller found in Jaipur. No Road Roller in Jaipur. Showing similar machines available in Jaipur.

1. CATERPILLAR 120K2 Heavy Duty (MOTOR GRADER), CATERPILLAR 120K2, — Jaipur, ₹500/hourly, available, used 2017, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Road Roller. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): CATERPILLAR 120K2 Heavy Duty · Expected: Show relevant road roller machines in Jaipur with prices/details,no_result,jaipur,road roller,1,english,100,100,95,84,85,95,,False,,,True
search_048,dozer in delhi,Show relevant bulldozer machines in Delhi with prices/details,"Here is 1 Bulldozer in Delhi:

1. Caterpillar D6 (bulldozer), Caterpillar D6, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar D6 (bulldozer) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar D6 · Expected: Show relevant bulldozer machines in Delhi with prices/details,search,delhi,bulldozer,1,english,100,100,95,84,85,95,,False,,,True
search_049,loader in mumbai,Show relevant wheel loader machines in Mumbai with prices/details,"No exact Wheel Loader found in Mumbai. Similar categories: JCB / Backhoe Loader, Compact Loader. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant wheel loader machines in Mumbai with prices/details,no_result,mumbai,wheel loader,0,english,100,100,95,85,90,96,,False,,,True
search_050,mixer in jaipur,Show relevant concrete mixer machines in Jaipur with prices/details,"No exact Concrete Mixer found in Jaipur. No Concrete Mixer in Jaipur. Showing similar machines available in Jaipur.

1. SCHWING STETTER BP 350 DXT Trailer Mounted (CONCRETE PUMP), SCHWING STETTER BP 350 DXT, — Jaipur, ₹199/hourly, available, used 2017, rating 5.0/5

These are alternatives, not exact matches for your request.
I could not find the exact requested Concrete Mixer. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): SCHWING STETTER BP 350 DXT Trailer Mounted · Expected: Show relevant concrete mixer machines in Jaipur with prices/details,no_result,jaipur,concrete mixer,1,english,100,100,95,84,85,95,,False,,,True
search_051,drill in jaipur,Show relevant crawler drill machines in Jaipur with prices/details,"Here is 1 Crawler Drill in Jaipur:

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available
Best match: EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL) in Jaipur — ₹400/daily, available, used 2022, rating not available. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant crawler drill machines in Jaipur with prices/details,search,jaipur,crawler drill,1,english,100,100,95,84,85,95,,False,,,True
search_052,excavator jaipur,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,english,100,100,95,84,85,95,,False,,,True
search_053,jaipur me excavator,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,english,100,100,95,84,85,95,,False,,,True
search_054,delhi me crane chahiye,Show relevant crane machines in Delhi with prices/details,"Yahan Delhi me 1 Crane hai:

1. Liebherr LTM 1100 (crane), Liebherr LTM 1100, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Liebherr LTM 1100 (crane) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Liebherr LTM 1100 · Expected: Show relevant crane machines in Delhi with prices/details,search,delhi,crane,1,hinglish,100,100,95,84,85,95,,False,,,True
spell_000,excvator in jaipir,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,english,100,100,95,84,85,95,,False,,,True
spell_001,hydra crne in delih,Show relevant hydra crane machines in Delhi with prices/details,"Here is 1 Hydra Crane in Delhi:

1. ACE FX 150 (hydra crane), ACE FX 150, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: ACE FX 150 (hydra crane) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): ACE FX 150 · Expected: Show relevant hydra crane machines in Delhi with prices/details,search,delhi,hydra crane,1,english,100,100,95,84,85,95,,False,,,True
spell_002,road rolar in pune,Show relevant road roller machines in Pune with prices/details,"Here is 1 Road Roller in Pune:

1. Bomag BW 161 (road roller), Bomag BW 161, — Pune, ₹24,000/day, available, rating 4.0/5
Best match: Bomag BW 161 (road roller) in Pune — ₹24,000/day, available, condition n/a , rating 4.0/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Bomag BW 161 · Expected: Show relevant road roller machines in Pune with prices/details,search,pune,road roller,1,english,100,100,95,84,85,95,,False,,,True
spell_003,jcb chahiy,Search or ask city for backhoe loader,JCB / Backhoe Loader kis city me chahiye? Aap budget aur rent/buy preference bhi bata sakte hain.,RELEVANT,True,Response matches query — relevant and logical,Asked for clarification (correct) · Expected: Search or ask city for backhoe loader,clarification,,backhoe loader,0,hinglish,100,100,95,75,75,93,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
spell_004,dump truk mumbai,Show relevant dump truck machines in Mumbai with prices/details,"No exact Dump Truck found in Mumbai. Similar categories: Tipper, Articulated Hauler. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant dump truck machines in Mumbai with prices/details,no_result,mumbai,dump truck,0,english,100,100,95,85,90,96,,False,,,True
spell_005,crawlar dril jaipur,Show relevant crawler drill machines in Jaipur with prices/details,"Here is 1 Crawler Drill in Jaipur:

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available
Best match: EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL) in Jaipur — ₹400/daily, available, used 2022, rating not available. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant crawler drill machines in Jaipur with prices/details,search,jaipur,crawler drill,1,english,100,100,95,84,85,95,,False,,,True
spell_006,exavator delhi,Show relevant excavator machines in Delhi with prices/details,"Here is 1 Excavator in Delhi:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,english,100,100,95,84,85,95,,False,,,True
spell_007,excavater in jaipur,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,english,100,100,95,84,85,95,,False,,,True
spell_008,crain in mumbai,Show relevant crane machines in Mumbai with prices/details,"No exact Crane found in Mumbai. Similar categories: Hydra Crane, Truck Mounted Crane. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Mumbai with prices/details,no_result,mumbai,crane,0,english,100,100,95,85,90,96,,False,,,True
spell_009,buldozer jaipur,Show relevant bulldozer machines in Jaipur with prices/details,"No exact Bulldozer found in Jaipur. No Bulldozer in Jaipur. Showing similar machines available in Jaipur.

1. JCB 432 ZX Heavy Duty (WHEEL LOADER 3 T), JCB 432 ZX, — Jaipur, ₹500/daily, available, used 2017, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Bulldozer. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): JCB 432 ZX Heavy Duty · Expected: Show relevant bulldozer machines in Jaipur with prices/details,no_result,jaipur,bulldozer,1,english,100,100,95,84,85,95,,False,,,True
spell_010,roler in delhi,Show relevant road roller machines in Delhi with prices/details,"Here is 1 Road Roller in Delhi:

1. JCB VM 117 (road roller), JCB VM 117, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: JCB VM 117 (road roller) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): JCB VM 117 · Expected: Show relevant road roller machines in Delhi with prices/details,search,delhi,road roller,1,english,100,100,95,84,85,95,,False,,,True
spell_011,jcb in jaiur,Show relevant backhoe loader machines in Jaipur with prices/details,"No exact JCB / Backhoe Loader found in Jaipur. No JCB / Backhoe Loader in Jaipur. Showing similar machines available in Jaipur.

1. JCB 432 ZX Heavy Duty (WHEEL LOADER 3 T), JCB 432 ZX, — Jaipur, ₹500/daily, available, used 2017, rating not available
2. SCHWING STETTER BP 350 DXT Trailer Mounted (CONCRETE PUMP), SCHWING STETTER BP 350 DXT, — Jaipur, ₹199/hourly, available, used 2017, rating 5.0/5
3. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested JCB / Backhoe Loader. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 3 machine(s): JCB 432 ZX Heavy Duty, SCHWING STETTER BP 350 DXT Trailer Mounted, EPIROC AIR RO · Expected: Show relevant backhoe loader machines in Jaipur with prices/details",no_result,jaipur,backhoe loader,3,english,100,100,95,92,85,97,,False,,,True
spell_012,poclain in jaiur,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,english,100,100,95,84,85,95,,False,,,True
spell_013,excavator in nodia,Show relevant excavator machines in Noida with prices/details,"No exact Excavator found in Noida. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant excavator machines in Noida with prices/details,no_result,noida,excavator,0,english,100,100,95,85,90,96,,False,,,True
spell_014,crane in banglore,Show relevant crane machines in Bangalore with prices/details,"No exact Crane found in Bangalore. Similar categories: Hydra Crane, Truck Mounted Crane. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant crane machines in Bangalore with prices/details,no_result,bangalore,crane,0,english,100,100,95,85,90,96,,False,,,True
spell_015,hydra crane in dilli,Show relevant hydra crane machines in Delhi with prices/details,"Here is 1 Hydra Crane in Delhi:

1. ACE FX 150 (hydra crane), ACE FX 150, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: ACE FX 150 (hydra crane) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): ACE FX 150 · Expected: Show relevant hydra crane machines in Delhi with prices/details,search,delhi,hydra crane,1,english,100,100,95,84,85,95,,False,,,True
spell_016,mujhe Crawlre Dril chaiye,Search or ask city for crawler drill,Crawler Drill kis city me chahiye? Aap budget aur rent/buy preference bhi bata sakte hain.,RELEVANT,True,Response matches query — relevant and logical,Asked for clarification (correct) · Expected: Search or ask city for crawler drill,clarification,,crawler drill,0,hinglish,100,98,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
spell_017,excavtor mumbai,Show relevant excavator machines in Mumbai with prices/details,"No exact Excavator found in Mumbai. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant excavator machines in Mumbai with prices/details,no_result,mumbai,excavator,0,english,100,100,95,85,90,96,,False,,,True
spell_018,dumper in mumabi,Show relevant dump truck machines in Mumbai with prices/details,"No exact Dump Truck found in Mumbai. Similar categories: Tipper, Articulated Hauler. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant dump truck machines in Mumbai with prices/details,no_result,mumbai,dump truck,0,english,100,100,95,85,90,96,,False,,,True
spell_019,grader in ahmdabad,Show relevant motor grader machines in Ahmedabad with prices/details,"No exact Motor Grader found in Ahmedabad. Similar categories: Road Roller, Compactor. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant motor grader machines in Ahmedabad with prices/details,no_result,ahmedabad,motor grader,0,english,100,100,95,85,90,96,,False,,,True
spell_020,mixer in chenai,Show relevant concrete mixer machines in Chennai with prices/details,"No exact Concrete Mixer found in Chennai. No Concrete Mixer in Chennai. Showing similar machines available in Chennai.

1. Mahindra Blazo X Mixer (concrete mixer truck), Mahindra Blazo X Mixer, — Chennai, ₹12,000/day, available, rating 4.0/5
2. Zoomlion HBT60 (concrete pump), Zoomlion HBT60, — Chennai, ₹12,000/day, available, rating 4.0/5

These are alternatives, not exact matches for your request.
I could not find the exact requested Concrete Mixer. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 2 machine(s): Mahindra Blazo X Mixer, Zoomlion HBT60 · Expected: Show relevant concrete mixer machines in Chennai with prices/details",no_result,chennai,concrete mixer,2,english,100,100,95,88,85,96,,False,,,True
spell_021,loader in hydrabad,Show relevant wheel loader machines in Hyderabad with prices/details,"No exact Wheel Loader found in Hyderabad. Similar categories: JCB / Backhoe Loader, Compact Loader. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant wheel loader machines in Hyderabad with prices/details,no_result,hyderabad,wheel loader,0,english,100,100,95,85,90,96,,False,,,True
spell_022,excavator in kolkatta,Show relevant excavator machines in Kolkata with prices/details,"No exact Excavator found in Kolkata. Similar categories: JCB / Backhoe Loader, Crawler Drill, Bulldozer. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant excavator machines in Kolkata with prices/details,no_result,kolkata,excavator,0,english,100,100,95,85,90,96,,False,,,True
spell_023,crane in puna,Show relevant crane machines in Pune with prices/details,"Here is 1 Crane in Pune:

1. Sany SCC8000A (crane), Sany SCC8000A, — Pune, ₹24,000/day, available, rating 4.0/5
Best match: Sany SCC8000A (crane) in Pune — ₹24,000/day, available, condition n/a , rating 4.0/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Sany SCC8000A · Expected: Show relevant crane machines in Pune with prices/details,search,pune,crane,1,english,100,100,95,84,85,95,,False,,,True
spell_024,jcb in ahemdabad,Show relevant backhoe loader machines in Ahmedabad with prices/details,"No exact JCB / Backhoe Loader found in Ahmedabad. Similar categories: Excavator, Wheel Loader, Compact Loader. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant backhoe loader machines in Ahmedabad with prices/details,no_result,ahmedabad,backhoe loader,0,english,100,100,95,85,90,96,,False,,,True
spell_025,road roller in japur,Show relevant road roller machines in Jaipur with prices/details,"No exact Road Roller found in Jaipur. No Road Roller in Jaipur. Showing similar machines available in Jaipur.

1. CATERPILLAR 120K2 Heavy Duty (MOTOR GRADER), CATERPILLAR 120K2, — Jaipur, ₹500/hourly, available, used 2017, rating not available

These are alternatives, not exact matches for your request.
I could not find the exact requested Road Roller. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): CATERPILLAR 120K2 Heavy Duty · Expected: Show relevant road roller machines in Jaipur with prices/details,no_result,jaipur,road roller,1,english,100,100,95,84,85,95,,False,,,True
spell_026,drill in jaypur,Show relevant crawler drill machines in Jaipur with prices/details,"Here is 1 Crawler Drill in Jaipur:

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available
Best match: EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL) in Jaipur — ₹400/daily, available, used 2022, rating not available. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant crawler drill machines in Jaipur with prices/details,search,jaipur,crawler drill,1,english,100,100,95,84,85,95,,False,,,True
spell_027,nodia,"Logical, relevant reply matching user intent",No machine listings are available in Noida right now. Try another city or tell me which machine you need.,RELEVANT,True,Response matches query — relevant and logical,"Asked for clarification (correct) · Expected: Logical, relevant reply matching user intent",clarification,noida,,0,english,100,95,95,75,75,92,,False,Clarification without suggestion chips,Show DB-driven category/city chips during clarification.,True
hinglish_000,mujhe jaipur ke andar excavator chahiye,Show relevant excavator machines in Jaipur with prices/details,"No exact Excavator found in Jaipur. No Excavator in Jaipur. Showing similar machines available in Jaipur.

1. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested Excavator. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): EPIROC AIR ROC D-35(LM-100) Pneumatic · Expected: Show relevant excavator machines in Jaipur with prices/details,no_result,jaipur,excavator,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_001,mujhe jaipur ke andar jcb chahiye,Show relevant backhoe loader machines in Jaipur with prices/details,"No exact JCB / Backhoe Loader found in Jaipur. No JCB / Backhoe Loader in Jaipur. Showing similar machines available in Jaipur.

1. JCB 432 ZX Heavy Duty (WHEEL LOADER 3 T), JCB 432 ZX, — Jaipur, ₹500/daily, available, used 2017, rating not available
2. SCHWING STETTER BP 350 DXT Trailer Mounted (CONCRETE PUMP), SCHWING STETTER BP 350 DXT, — Jaipur, ₹199/hourly, available, used 2017, rating 5.0/5
3. EPIROC AIR ROC D-35(LM-100) Pneumatic (CRAWLER DRILL), EPIROC AIR ROC D-35(LM-100), — Jaipur, ₹400/daily, available, used 2022, rating not available

Ye alternatives hain, exact match nahi hain.
I could not find the exact requested JCB / Backhoe Loader. The machines shown are the closest alternatives — compare price, availability, condition, year, and city before deciding.",RELEVANT,True,Correct search response for category + city,"Returned 3 machine(s): JCB 432 ZX Heavy Duty, SCHWING STETTER BP 350 DXT Trailer Mounted, EPIROC AIR RO · Expected: Show relevant backhoe loader machines in Jaipur with prices/details",no_result,jaipur,backhoe loader,3,hinglish,100,100,100,92,85,97,,False,,,True
hinglish_002,mujhe delhi me crane chahiye,Show relevant crane machines in Delhi with prices/details,"Yahan Delhi me 1 Crane hai:

1. Liebherr LTM 1100 (crane), Liebherr LTM 1100, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Liebherr LTM 1100 (crane) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Liebherr LTM 1100 · Expected: Show relevant crane machines in Delhi with prices/details,search,delhi,crane,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_003,mujhe pune me road roller chahiye,Show relevant road roller machines in Pune with prices/details,"Yahan Pune me 1 Road Roller hai:

1. Bomag BW 161 (road roller), Bomag BW 161, — Pune, ₹24,000/day, available, rating 4.0/5
Best match: Bomag BW 161 (road roller) in Pune — ₹24,000/day, available, condition n/a , rating 4.0/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Bomag BW 161 · Expected: Show relevant road roller machines in Pune with prices/details,search,pune,road roller,1,hinglish,100,100,100,84,85,96,,False,,,True
hinglish_004,mujhe mumbai me dump truck chahiye,Show relevant dump truck machines in Mumbai with prices/details,"No exact Dump Truck found in Mumbai. Similar categories: Tipper, Articulated Hauler. Tell me what work you need it for, or try another machine type in the same city.",RELEVANT,True,Correct search response for category + city,Expected: Show relevant dump truck machines in Mumbai with prices/details,no_result,mumbai,dump truck,0,hinglish,100,100,100,85,90,97,,False,,,True
hinglish_005,मुझे जयपुर में एक मशीन चाहिए,"Logical, relevant reply matching user intent","Jaipur में ये मशीनें उपलब्ध हैं। आपको कौन सी चाहिए?
Asphalt Paver, Concrete Pump, Crawler Drill, Mobile Crusher, Motor Grader, Wheel Loader",RELEVANT,True,Response matches query — relevant and logical,"Asked for clarification (correct) · Expected: Logical, relevant reply matching user intent",clarification,jaipur,,0,hindi,100,100,100,95,90,98,,False,,,True
hinglish_006,मुझे दिल्ली में एक्सकेवेटर चाहिए,Show relevant excavator machines in Delhi with prices/details,"यहाँ Delhi में 1 Excavator है:

1. Caterpillar 320D (excavator), Caterpillar 320D, — Delhi, ₹12,000/day, available, rating 4.5/5
Best match: Caterpillar 320D (excavator) in Delhi — ₹12,000/day, available, condition n/a , rating 4.5/5. Compare availability, condition, manufacturing year, and deposit before booking.",RELEVANT,True,Correct search response for category + city,Returned 1 machine(s): Caterpillar 320D · Expected: Show relevant excavator machines in Delhi with prices/details,search,delhi,excavator,1,hindi,100,100,100,84,85,96,,False,,,True
